submitter,station,buyer,advertiser,candidate,contract_id,start_time,end_time,start_date,end_date,spots_per_week,rate_per_spot,office,region,election,length,cancelled,youtube_id,description,name
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27713,7 a.m.,9 a.m.,10/29/2012,11/4/2012,1,55,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27713,8 p.m.,8:30 p.m.,10/29/2012,11/4/2012,1,600,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,300,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 a.m.,11 a.m.,10/22/2012,10/28/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,11 a.m.,12 p.m.,10/22/2012,10/28/2012,1,45,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,4:30 p.m.,5 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 a.m.,6 a.m.,10/22/2012,10/28/2012,1,70,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,1,125,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 a.m.,7 a.m.,10/22/2012,10/28/2012,1,130,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,7 a.m.,9 a.m.,10/22/2012,10/28/2012,1,55,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,9 a.m.,10 a.m.,10/22/2012,10/28/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 p.m.,10:35 p.m.,10/29/2012,11/4/2012,1,300,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 a.m.,11 a.m.,10/29/2012,11/4/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,11 a.m.,12 p.m.,10/29/2012,11/4/2012,1,45,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,4:30 p.m.,5 p.m.,10/29/2012,11/4/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 p.m.,5:30 p.m.,10/29/2012,11/4/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 a.m.,6 a.m.,10/29/2012,11/4/2012,1,70,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 p.m.,6:30 p.m.,10/29/2012,11/4/2012,1,125,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 a.m.,7 a.m.,10/29/2012,11/4/2012,1,130,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,7 a.m.,9 a.m.,10/29/2012,11/4/2012,1,55,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,9 a.m.,10 a.m.,10/29/2012,11/4/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,190,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,1,115,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,7 p.m.,10 p.m.,10/22/2012,10/28/2012,1,150,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,7 a.m.,8 a.m.,10/22/2012,10/28/2012,1,40,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 p.m.,7 p.m.,10/22/2012,10/28/2012,1,375,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,7 a.m.,8 a.m.,10/22/2012,10/28/2012,1,55,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,8 a.m.,9 a.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,300,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 a.m.,11 a.m.,10/22/2012,10/28/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,11 a.m.,12 p.m.,10/22/2012,10/28/2012,1,45,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,4:30 p.m.,5 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 a.m.,6 a.m.,10/22/2012,10/28/2012,1,70,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,1,125,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 a.m.,7 a.m.,10/22/2012,10/28/2012,1,130,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,7 a.m.,9 a.m.,10/22/2012,10/28/2012,1,55,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,9 a.m.,10 a.m.,10/22/2012,10/28/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,300,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 a.m.,11 a.m.,10/22/2012,10/28/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,11 a.m.,12 p.m.,10/22/2012,10/28/2012,1,45,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,4:30 p.m.,5 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 a.m.,6 a.m.,10/22/2012,10/28/2012,1,70,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,8 p.m.,8:30 p.m.,10/22/2012,10/28/2012,1,125,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 a.m.,7 a.m.,10/22/2012,10/28/2012,1,130,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,7 a.m.,9 a.m.,10/22/2012,10/28/2012,1,55,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,8 p.m.,9 p.m.,10/22/2012,10/28/2012,1,500,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,9 a.m.,10 a.m.,10/22/2012,10/28/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,300,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,10 a.m.,11 a.m.,10/22/2012,10/28/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,11 a.m.,12 p.m.,10/22/2012,10/28/2012,1,45,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,4:30 p.m.,5 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,5 a.m.,6 a.m.,10/22/2012,10/28/2012,1,70,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,1,125,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,6 a..m.,7 a.m.,10/22/2012,10/28/2012,1,130,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,7 a.m.,9 a.m.,10/22/2012,10/28/2012,1,55,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,8 p.m.,8:30 p.m.,10/22/2012,10/28/2012,1,600,Secretary of State,Missouri,general,30,no,,,
Patane,KMIZ,"Buying Time, LLC",Kander for Missouri,Jason Kander,27712,9 a.m.,10 a.m.,10/22/2012,10/28/2012,1,35,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,5 a.m.,6 a.m.,10/23/2012,10/29/2012,5,75,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,6 a.m.,6:58 a.m.,10/23/2012,10/29/2012,5,260,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,7 a.m.,9 a.m.,10/23/2012,10/29/2012,5,200,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,7 a.m.,9 a.m.,10/23/2012,10/29/2012,5,200,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,12 p.m.,1:30 p.m.,10/23/2012,10/29/2012,5,70,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,1 p.m.,2 p.m.,10/23/2012,10/29/2012,5,95,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,2 p.m.,3 p.m.,10/23/2012,10/29/2012,5,90,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,2:58 p.m.,4 p.m.,10/23/2012,10/29/2012,3,110,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,4 p.m.,5 p.m.,10/23/2012,10/29/2012,3,125,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,5 p.m.,5:30 p.m.,10/23/2012,10/29/2012,5,400,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,5:28 p.m.,6 p.m.,10/23/2012,10/29/2012,5,600,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,6 p.m.,6:30 p.m.,10/23/2012,10/29/2012,4,600,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,6:30 p.m.,7 p.m.,10/23/2012,10/29/2012,5,400,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,10 p.m.,10:35 p.m.,10/23/2012,10/29/2012,3,450,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,5:30 a.m.,3 p.m.,10/22/2012,10/28/2012,1,25,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,7 a.m.,9 a.m.,10/22/2012,10/28/2012,1,100,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,9 a.m.,9 p.m.,10/22/2012,10/28/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,5:30 p.m.,6 p.m.,10/22/2012,10/28/2012,1,180,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,1,120,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,6:30 p.m.,7 p.m.,10/22/2012,10/28/2012,1,140,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,5 a.m.,12 p.m.,10/22/2012,10/28/2012,1,45,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,8 a.m.,9 a.m.,10/22/2012,10/28/2012,1,120,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,9 a.m.,10 a.m.,10/22/2012,10/28/2012,1,400,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,1,150,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28230,5 a.m.,4 x.m.,10/23/2012,10/29/2012,3,0,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU-CW,"Buying Time, LLC",Kander for Missouri,Jason Kander,28233,6 p.m.,7 p.m.,10/23/2012,10/29/2012,3,20,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU-CW,"Buying Time, LLC",Kander for Missouri,Jason Kander,28233,6 p.m.,7 p.m.,10/23/2012,10/29/2012,2,20,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU-CW,"Buying Time, LLC",Kander for Missouri,Jason Kander,28233,9 p.m.,9:30 p.m.,10/23/2012,10/29/2012,4,50,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU-CW,"Buying Time, LLC",Kander for Missouri,Jason Kander,28232,6 p.m.,7 p.m.,10/30/2012,11/5/2012,3,20,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU-CW,"Buying Time, LLC",Kander for Missouri,Jason Kander,28232,6 p.m.,7 p.m.,10/30/2012,11/5/2012,2,20,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU-CW,"Buying Time, LLC",Kander for Missouri,Jason Kander,28232,9 p.m.,9:30 p.m.,10/30/2012,11/5/2012,4,50,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,5 a.m.,6 a.m.,10/30/2012,11/5/2012,5,75,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,6 a.m.,6:58 a.m.,10/30/2012,11/5/2012,5,260,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,7 a.m.,9 a.m.,10/30/2012,11/5/2012,5,200,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,7 a.m.,9 a.m.,10/30/2012,11/5/2012,5,200,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,12 p.m.,12:30 p.m.,10/30/2012,11/5/2012,5,70,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,1 p.m.,2 p.m.,10/30/2012,11/5/2012,5,95,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,2 p.m.,3 p.m.,10/30/2012,11/5/2012,5,90,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,2:58 p.m.,4 p.m.,10/30/2012,11/5/2012,3,110,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,4 p.m.,5 p.m.,10/30/2012,11/5/2012,3,125,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,5 p.m.,5:30 p.m.,10/30/2012,11/5/2012,5,400,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,5:28 p.m.,6 p.m.,10/30/2012,11/5/2012,5,600,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,6 p.m.,6:30 p.m.,10/30/2012,11/5/2012,4,600,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,6:30 p.m.,7 p.m.,10/30/2012,11/5/2012,5,400,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,10 p.m.,10:35 p.m.,10/30/2012,11/5/2012,3,450,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,5:30 a.m.,3 p.m.,10/29/2012,11/4/2012,1,25,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,7 a.m.,9 a.m.,10/29/2012,11/4/2012,1,100,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,9 a.m.,9 p.m.,10/29/2012,11/4/2012,1,75,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,5:30 p.m.,6 p.m.,10/29/2012,11/4/2012,1,180,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,6 p.m.,6:30 p.m.,10/29/2012,11/4/2012,1,120,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,6:30 p.m.,7 p.m.,10/29/2012,11/4/2012,1,140,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,5 a.m.,12 p.m.,10/29/2012,11/4/2012,1,45,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,8 a.m.,9 a.m.,10/29/2012,11/4/2012,1,120,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,9 a.m.,10 a.m.,10/29/2012,11/4/2012,1,400,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,5 p.m.,5:30 p.m.,10/29/2012,11/4/2012,1,150,Secretary of State,Missouri,general,30,no,,,
Patane,KOMU,"Buying Time, LLC",Kander for Missouri,Jason Kander,28235,5 a.m.,4 x.m.,10/30/2012,11/5/2012,3,0,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10 a.m.,11 a.m.,10/22/2012,10/28/2012,1,200,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,12:30 p.m.,2 p.m.,10/22/2012,10/28/2012,1,150,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,12 p.m.,12:30 p.m.,10/22/2012,10/28/2012,1,400,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,4 p.m.,5 p.m.,10/22/2012,10/28/2012,1,200,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,1,350,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,5:28 p.m.,6 p.m.,10/22/2012,10/28/2012,1,750,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,7 a.m.,9 a.m.,10/22/2012,10/28/2012,1,250,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10 p.m.,10:30 p.m.,10/29/2012,11/4/2012,1,1500,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10 a.m.,11 a.m.,10/29/2012,11/4/2012,1,200,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10:37 p.m.,11:37 p.m.,10/29/2012,11/4/2012,1,250,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,12:30 p.m.,2 p.m.,10/29/2012,11/4/2012,1,150,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,12 p.m.,12:30 p.m.,10/29/2012,11/4/2012,1,400,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,4 p.m.,5 p.m.,10/29/2012,11/4/2012,1,200,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,5 p.m.,5:30 p.m.,10/29/2012,11/4/2012,1,350,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,5:28 p.m.,6 p.m.,10/29/2012,11/4/2012,1,750,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,7 a.m.,9 a.m.,10/29/2012,11/4/2012,1,250,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,1500,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,7 a..m.,9 a.m.,10/22/2012,10/28/2012,1,250,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,1500,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,6 p.m.,7 p.m.,10/22/2012,10/28/2012,1,1125,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,8 a.m.,9:30 a.m.,10/22/2012,10/28/2012,1,325,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,8 p.m.,9 p.m.,10/22/2012,10/28/2012,1,675,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,9:30 a.m.,10 a.m.,10/22/2012,10/28/2012,1,400,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10 p.m.,10:35 p.m.,10/22/2012,10/28/2012,1,1500,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10 a.m.,11 a.m.,10/22/2012,10/28/2012,1,200,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,10:37 p.m.,11:37 p.m.,10/22/2012,10/28/2012,1,250,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,12:30 p.m.,2 p.m.,10/22/2012,10/28/2012,1,150,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,12 p.m.,12:30 p.m.,10/22/2012,10/28/2012,1,400,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,4 p.m.,5 p.m.,10/22/2012,10/28/2012,1,200,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,1,350,Secretary of State,Missouri,general,30,no,,,
Patane,KRCG,"Buying Time, LLC",Kander for Missouri,Jason Kander,299546,7 a.m.,9 a.m.,10/22/2012,10/28/2012,1,250,Secretary of State,Missouri,general,30,no,,,
